DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	1q24.3	1	172869708	TNFSF18	LOC105371618 - AIMP1P2	105371618	100873064		31921	16239	rs34884278-C	rs34884278	0	34884278	intron_variant	1	0.3	4E-7	6.3979400086720375				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	1q31.3	1	197406337	CRB1	CRB1			23418			rs6689858-C	rs6689858	0	6689858	intron_variant	0	0.29	2E-7	6.698970004336019				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	1q32.1	1	206760172	IL10	LOC105372877 - IL10	105372877	3586		7770	7431	rs55705316-G	rs55705316	0	55705316	intergenic_variant	1	0.14	1E-6	6.0				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	2q12.1	2	102464132	IL18R1	IL18RAP - SLC9A4	8807	389015		11564	9150	rs2075184-T	rs2075184	0	2075184	intergenic_variant	1	0.23	9E-8	7.045757490560675				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	2q37.1	2	233276621	ATG16L1	ATG16L1			55054			rs36001488-C	rs36001488	0	36001488	intron_variant	0	0.48	8E-11	10.096910013008056				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	2q37.3	2	240624322	GPR35	GPR35			2859			rs4676410-A	rs4676410	0	4676410	intron_variant	0	0.19	2E-7	6.698970004336019				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	3p21.31	3	49534707	DAG1	DAG1			1605			rs4625-G	rs4625	0	4625	3_prime_UTR_variant	0	0.31	8E-11	10.096910013008056				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	4q27	4	122639784	IL21	IL21-AS1			100996941			rs62324212-A	rs62324212	0	62324212	intron_variant	0	0.42	3E-8	7.522878745280337				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	5p13.1	5	40487168	PTGER4	LOC105374736 - LOC105374737	105374736	105374737		159517	112782	rs7725052-C	rs7725052	0	7725052	regulatory_region_variant	1	0.43	8E-11	10.096910013008056				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	5q11.2	5	56148856	ANKRD55	ANKRD55			79722			rs7731626-A	rs7731626	0	7731626	intron_variant	0	0.39	1E-10	10.0				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	5q15	5	96888176	ERAP2	ERAP2, ERAP1			64167, 51752			rs4869313-T	rs4869313	0	4869313	intron_variant	0	0.42	9E-8	7.045757490560675				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	5q31.1	5	132475490	IL5	C5orf56			441108			rs11741255-A	rs11741255	0	11741255	intron_variant	0	0.42	2E-9	8.698970004336019				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	5q33.3	5	159402286	IL12B	LOC285626 - LOC285627	285626	285627		39452	46270	rs755374-T	rs755374	0	755374	intron_variant	1	0.32	2E-10	9.698970004336019				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	9p24.1	9	4981866	JAK2	HNRNPA1P41 - JAK2	100128701	3717		35904	3220	rs36051895-T	rs36051895	0	36051895	intergenic_variant	1	0.29	9E-8	7.045757490560675				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	9q32	9	114790969	TNFSF15	TNFSF15			9966			rs4246905-T	rs4246905	0	4246905	missense_variant	0	0.28	1E-8	8.0				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
2016-08-31	26301688	Li YR	2015-08-24	Nat Med	www.ncbi.nlm.nih.gov/pubmed/26301688	Meta-analysis of shared genetic architecture across ten pediatric autoimmune diseases.	Pediatric autoimmune diseases	97 European ancestry thyroiditis cases, 107 European ancestry ankylosing spondylitis cases, 100 European ancestry psoriasis cases, 173 European ancestry celiac disease cases, 254 European ancestry systemic lupus erythematosus cases, 308 European ancestry common variable inmunodeficiency cases, 865 European ancestry ulcerative colitis cases, 1,086 European ancestry Type 1 diabetes cases, 1,123  European ancestry juvenile idiopathic arthritis cases, 1,922  European ancestry Crohn's disease cases, 10,718 European ancestry controls	NA	9q34.3	9	136369144	CARD9	CARD9			64170			rs11145763-C	rs11145763	0	11145763	intron_variant	0	0.4	3E-8	7.522878745280337				Illumina [7347414] (imputed)	N	autoimmune thyroid disease, type I diabetes mellitus, Common variable immunodeficiency, chronic childhood arthritis, ankylosing spondylitis, psoriasis, celiac disease, ulcerative colitis, Crohn's disease, autoimmune disease, systemic lupus erythematosus	http://www.ebi.ac.uk/efo/EFO_0006812, http://www.ebi.ac.uk/efo/EFO_0001359, http://www.orpha.net/ORDO/Orphanet_1572, http://www.ebi.ac.uk/efo/EFO_0002609, http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0001060, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0005140, http://www.ebi.ac.uk/efo/EFO_0002690	GCST003097	Genome-wide genotyping array
